seed,sample_index,initial_range_m,initial_closing_speed_mps,camera_azimuth_deg,camera_elevation_deg,camera_u_fraction,camera_v_fraction,image_plane_bucket,camera_elevation_bucket,camera_azimuth_bucket,ivbs_caught,beihang_caught,outcome_class,ivbs_min_distance_m,beihang_min_distance_m,ivbs_visible_fraction,beihang_visible_fraction,ivbs_control_effort,beihang_control_effort,visibility_bucket,closing_bucket
107,106,4.999999807219904,1.5394292542806356,310.027191504833,23.669166804496232,-0.729087646417198,-0.6847786122149246,edge,level,front_left,False,False,shared_miss,2.6897504329681396,2.6003026962280273,0.07,0.06833333333333333,9.809754859104723,9.318531080929915,02_0.05_0.10,02_ge_0.45
108,107,4.999999899055819,1.4929241172842087,203.41506906487436,-34.3185011073396,0.751294012426547,0.8310721479599336,edge,down,rear_left,False,False,shared_miss,2.9329426288604736,2.934727430343628,0.05,0.051666666666666666,13.908547142060156,12.888519584865058,02_0.05_0.10,02_ge_0.45
109,108,4.999999986403859,1.981599876387318,18.888345930938165,65.05583646181991,-0.12027144357025502,-0.1121419825248439,center,up,front_right,False,False,shared_miss,4.782777309417725,4.782659530639648,0.08166666666666667,0.065,6.4411379478156086,6.5371659683116,02_0.05_0.10,02_ge_0.45
110,109,5.0000001126861475,1.687748820769997,73.0905007303052,-49.153453200273944,-0.6210817519685474,-0.23562969349517401,mid,down,front_right,False,False,shared_miss,2.6835365295410156,2.6818275451660156,0.04833333333333333,0.045,15.893739238010449,15.207601580002082,01_0.02_0.05,02_ge_0.45
111,110,4.999999973956793,1.8326142798662672,244.9603144979949,46.57595891895374,0.250264759716153,0.6206067038982885,mid,up,rear_left,False,False,shared_miss,4.708444595336914,4.706851005554199,0.05333333333333334,0.04,5.26230364312776,5.934205457908462,02_0.05_0.10,02_ge_0.45
112,111,5.000000055109804,1.816479384991456,319.051356156367,-18.089085667121033,-0.33044993415734947,-0.5560717372856216,mid,level,front_left,False,False,shared_miss,1.547123670578003,1.5672497749328613,0.056666666666666664,0.056666666666666664,13.979340333966064,12.268939424618779,02_0.05_0.10,02_ge_0.45
113,112,4.999999962961743,1.6850637132722017,178.82221993423101,12.455508748978685,0.5993156862294375,0.3855489767331083,mid,level,rear_right,False,False,shared_miss,1.7997976541519165,1.837792158126831,0.08,0.06166666666666667,6.784535674438559,6.972476875744939,02_0.05_0.10,02_ge_0.45
114,113,5.0000000359089025,1.8061228193531653,146.06857204354034,-44.246387581291415,-0.3623196151380115,0.5336745469039491,mid,down,rear_right,False,False,shared_miss,1.73710036277771,1.7328782081604004,0.06,0.06333333333333334,16.187460210343787,14.678217463989913,02_0.05_0.10,02_ge_0.45
115,114,4.999999883006273,7.8588805279780685,5.722560962550364,11.3593468528621,0.052000352084027646,0.3171678330886762,center,level,front_right,False,False,shared_miss,0.7857068777084351,0.7753245234489441,0.03166666666666667,0.03166666666666667,16.693900578949453,14.392462868912126,01_0.02_0.05,02_ge_0.45
116,115,4.999999963922922,6.542479353891497,337.55705141926626,-69.50921996307086,-0.4749958034329975,-0.8992748155747406,edge,down,front_left,False,False,shared_miss,2.9193451404571533,2.916182041168213,0.033942558746736295,0.02912621359223301,10.455095515920247,11.39151165143284,01_0.02_0.05,02_ge_0.45
117,116,4.999999926215213,5.778514192037465,259.7174017294313,52.291287751228985,0.8202198430659786,0.8554128283634326,edge,up,rear_left,False,False,shared_miss,2.9210946559906006,3.0106441974639893,0.055,0.05333333333333334,14.255869448715636,12.317629268311215,02_0.05_0.10,02_ge_0.45
118,117,4.9999999857463235,7.472156007807037,107.818366529316,-5.188789793871602,-0.33959045202625976,-0.30471981853959124,center,level,rear_right,False,False,shared_miss,1.7482737302780151,1.7510826587677002,0.04833333333333333,0.043333333333333335,17.04537336565923,16.649456160397442,01_0.02_0.05,02_ge_0.45
119,118,5.000000053525566,6.323321461007799,139.48382375452738,31.016548231523384,-0.7733438577214031,-0.08769706105098152,edge,up,rear_right,False,False,shared_miss,2.5881431102752686,2.6606605052948,0.035,0.03,16.69475664719727,16.47795435402036,01_0.02_0.05,02_ge_0.45
120,119,4.999999995392278,7.21121181533779,212.58479247109207,-21.610571147293548,0.28893364776181396,0.6646410200915691,mid,level,rear_left,False,False,shared_miss,2.0200021266937256,2.016033172607422,0.035,0.03166666666666667,17.850369932808945,16.597780128845486,01_0.02_0.05,02_ge_0.45
121,120,5.000000143259045,7.37974347061354,314.3936919511169,28.718388163600896,-0.2126570602692997,-0.6243512781621517,mid,level,front_left,False,False,shared_miss,1.6241673231124878,1.6277648210525513,0.06333333333333334,0.08666666666666667,11.798757771816785,10.578140182740826,02_0.05_0.10,02_ge_0.45
122,121,4.999999995469148,6.738084865436355,61.22817889489714,-40.611620754387665,0.638684689103128,0.07179009740006807,mid,down,front_right,False,False,shared_miss,2.6889617443084717,2.688875913619995,0.03826086956521739,0.04666666666666667,16.741496345835934,15.683380085250853,01_0.02_0.05,02_ge_0.45
123,122,5.00000002087463,7.650451848167933,82.60451690157282,62.595956271023105,-0.099466031497026,0.500720710031703,mid,up,front_right,False,False,shared_miss,1.3593170642852783,1.3953654766082764,0.023333333333333334,0.02666666666666667,5.232976633979758,5.134647052796657,01_0.02_0.05,02_ge_0.45
124,123,4.999999951254386,7.058756253181574,290.5997466664109,-14.221987316631113,0.5259743963106306,-0.15316444636445192,mid,level,front_left,False,False,shared_miss,2.3470356464385986,2.347900867462158,0.04833333333333333,0.04,16.570942888342877,16.245936188409683,01_0.02_0.05,02_ge_0.45
125,124,4.9999999036507505,5.979524455319502,188.59369498249035,6.207283565488209,-0.885264474726996,0.13726603409039306,edge,level,rear_left,False,False,shared_miss,3.314952850341797,3.3143696784973145,0.051666666666666666,0.041666666666666664,15.187739694056614,14.566953580508617,02_0.05_0.10,02_ge_0.45
126,125,5.000000036914299,7.2087947097452005,160.3553962139844,-50.684653406173496,0.4011152275713745,-0.4604257953613957,mid,down,rear_right,False,False,shared_miss,2.2023885250091553,2.2010514736175537,0.03413654618473896,0.037109375,15.44040529742902,15.095612024323612,01_0.02_0.05,02_ge_0.45
127,126,4.9999999835596,6.182668512805064,131.63926360755437,18.859497542068333,0.7083061687244306,-0.7195461850063709,edge,level,rear_right,False,False,shared_miss,3.0819685459136963,2.9294869899749756,0.06,0.055,13.280734480815497,11.40514383438657,02_0.05_0.10,02_ge_0.45
128,127,4.999999934571729,7.636606635862554,238.40096939615069,-34.06096977358966,-0.2274157438345722,0.3703424976306122,mid,down,rear_left,False,False,shared_miss,1.3792628049850464,1.3755366802215576,0.043333333333333335,0.04,18.25411077741897,17.29813856356805,01_0.02_0.05,02_ge_0.45
129,128,4.999999955064095,7.733929964409305,316.7464162090427,41.66187323290525,0.165198096703674,-0.3579065132876282,mid,up,front_left,False,False,shared_miss,0.6658688187599182,0.7396749258041382,0.03,0.04666666666666667,15.73362806029081,12.535113935011504,01_0.02_0.05,02_ge_0.45
130,129,4.999999846405353,6.537229021077972,29.741637558435592,-27.837026573944637,-0.5877129439018836,0.6756824833261831,mid,level,front_right,False,False,shared_miss,2.795543670654297,2.7963507175445557,0.04666666666666667,0.04,17.407952686871422,16.578458199539778,01_0.02_0.05,02_ge_0.45
131,130,4.999999937740472,6.88685292683045,43.0735963817512,43.73198584810405,0.4792633013709124,-0.5992480181068945,mid,up,front_right,False,False,shared_miss,1.3877133131027222,1.5338505506515503,0.04,0.035,16.682852591596493,15.61086931224526,01_0.02_0.05,02_ge_0.45
132,131,4.999999983207749,7.995898703382336,330.0893597858777,-25.286602287676573,-0.005332478108093615,0.05470752931775157,center,level,front_left,True,True,shared_catch,0.49369746446609497,0.4518597722053528,0.14,0.1485148514851485,0.7901259853497932,1.0991280988733658,03_ge_0.10,02_ge_0.45
133,132,4.999999889330724,7.44505071246173,227.81562336623634,16.352590790182738,0.3931865379034336,-0.010847166244929077,mid,level,rear_left,False,False,shared_miss,1.8188986778259277,1.8178141117095947,0.03833333333333333,0.04,17.50604450641274,16.630210163759084,01_0.02_0.05,02_ge_0.45
134,133,4.999999800628972,6.015530271303356,121.08687705175151,-35.78610866175401,-0.8085983849709367,0.5868016433464383,edge,down,rear_right,False,False,shared_miss,3.243964433670044,3.244662046432495,0.05,0.045,16.72704360796812,16.250882032665203,02_0.05_0.10,02_ge_0.45
135,134,4.999999908499894,6.934589493434392,170.8637693185006,0.33378895201802944,-0.3282887329809281,0.8181169094025885,edge,level,rear_right,False,False,shared_miss,2.308770179748535,2.3116061687469482,0.025,0.02666666666666667,17.574475154239252,15.105355316510094,01_0.02_0.05,02_ge_0.45
136,135,5.000000154749147,6.35667659831363,199.13502699038648,-59.625909468597065,0.7478383763456542,-0.27170831264171297,edge,down,rear_left,False,False,shared_miss,3.063349485397339,3.06301212310791,0.0351288056206089,0.0367816091954023,12.655636735109661,11.890095322660251,01_0.02_0.05,02_ge_0.45
137,136,5.000000015587626,6.644614952106211,277.21293947579903,77.14861421780293,-0.6570560281378139,0.23141690811730845,mid,up,front_left,False,False,shared_miss,2.786674976348877,2.7995426654815674,0.051839464882943144,0.01,11.20776685616237,7.220687949724893,02_0.05_0.10,02_ge_0.45
138,137,5.000000098505802,7.164259368982173,69.22868468843012,-8.13275747544561,0.1800103885936437,-0.8022082722749011,edge,level,front_right,False,False,shared_miss,2.036808729171753,2.0488979816436768,0.03166666666666667,0.035,17.54471662990147,15.557144112234393,01_0.02_0.05,02_ge_0.45
139,138,4.999999821789059,6.855316755104342,45.07269729508203,22.464204341699382,-0.5442975238708381,-0.4435422073749493,mid,level,front_right,False,True,beihang_only,1.3167520761489868,0.4901348054409027,0.05333333333333334,0.04554455445544554,14.151412798432009,10.955810688743565,02_0.05_0.10,02_ge_0.45
140,139,4.9999999813657094,7.292126508964731,298.2491996419633,-47.39994333911941,0.06685382441090781,0.7728541323834784,edge,down,front_left,False,False,shared_miss,1.7788879871368408,1.77236807346344,0.01805869074492099,0.020134228187919462,13.537688444770255,12.590485292387974,00_lt_0.02,02_ge_0.45
141,140,4.999999923749221,6.797355709953792,220.32468918592093,36.76566367033693,-0.44064195094383285,-0.7569572930374209,edge,up,rear_left,False,False,shared_miss,0.8566452860832214,0.5576986074447632,0.025,0.041666666666666664,14.92014382174573,14.277883862360937,01_0.02_0.05,02_ge_0.45
142,141,5.000000184059062,5.974359229781661,147.25667880831008,-15.54497539981085,0.8595736648268929,0.40324906707475244,edge,level,rear_right,False,False,shared_miss,3.3050475120544434,3.3052752017974854,0.05,0.03833333333333333,15.753565070221317,14.99045768419228,02_0.05_0.10,02_ge_0.45
143,142,4.999999957058987,7.648026422210436,100.0895707500003,54.46765611509245,0.2808264269134605,0.21422477961045583,center,up,rear_right,False,False,shared_miss,1.495206356048584,1.5221326351165771,0.06833333333333333,0.06,6.949536033350748,6.091575009009895,02_0.05_0.10,02_ge_0.45
144,143,4.999999844396078,6.360142763470486,252.02155886375442,-3.1253202322538596,-0.6968563251391082,-0.5381527635453319,mid,level,rear_left,False,False,shared_miss,2.988072633743286,2.992601156234741,0.051666666666666666,0.045,15.531629592559486,15.375819463154373,02_0.05_0.10,02_ge_0.45
145,144,5.000000058226875,6.660640133783417,353.7453749070917,9.159284591304878,0.5920147624974013,0.5257151862673123,mid,level,front_left,False,False,shared_miss,2.695159912109375,2.698812484741211,0.043333333333333335,0.04,16.490194747650296,15.610335327986137,01_0.02_0.05,02_ge_0.45
146,145,4.999999862176564,7.906805670091717,21.921869984605863,-73.23546886443765,-0.11848220295921574,-0.1703593305356914,center,down,front_right,False,False,shared_miss,0.921855092048645,0.9186721444129944,0.05185185185185185,0.051597051597051594,11.131965992241126,10.489357316481955,02_0.05_0.10,02_ge_0.45
147,146,4.99999993712816,5.716765483588372,12.472539333213478,49.930448494881425,-0.8547145976259863,-0.8266127751403848,edge,up,front_right,False,False,shared_miss,2.222912311553955,2.446812868118286,0.03666666666666667,0.03833333333333333,16.85802714758592,15.522306198703859,01_0.02_0.05,02_ge_0.45
148,147,5.000000203181095,7.266859702820628,355.45814909006583,-6.79426574540606,0.43166331883029846,0.2772447911711205,mid,level,front_left,False,False,shared_miss,2.0584611892700195,2.0572266578674316,0.04666666666666667,0.043333333333333335,16.755092133040353,15.810003149242283,01_0.02_0.05,02_ge_0.45
149,148,4.999999871551073,7.908234991481478,253.8243671396929,13.328086388552281,-0.07243345112711604,-0.2329948884236826,center,level,rear_left,False,False,shared_miss,0.6875219941139221,0.6927422881126404,0.04666666666666667,0.04666666666666667,17.067555813753117,15.503805261900578,01_0.02_0.05,02_ge_0.45
150,149,5.000000058143251,6.473865992515051,90.55447905643042,-64.27918990204721,0.5530088485952004,0.8146694260136946,edge,down,rear_right,False,False,shared_miss,2.751633405685425,2.751751661300659,0.035629453681710214,0.0380952380952381,12.397576603917768,11.06139693268841,01_0.02_0.05,02_ge_0.45
151,150,5.00000003557904,7.502761065691067,157.49479909809457,26.550329218067255,0.13422252653424072,0.5973061285682656,mid,level,rear_right,False,False,shared_miss,1.3080682754516602,1.3466877937316895,0.03166666666666667,0.03333333333333333,16.470617955927484,13.04961982100066,01_0.02_0.05,02_ge_0.45
152,151,4.999999908684738,6.8017348277538705,219.2249141681734,-43.37102720990945,-0.6186867968813663,-0.04255523239901877,mid,down,rear_left,False,False,shared_miss,2.6363296508789062,2.6365621089935303,0.035650623885918005,0.0313588850174216,16.782087433157812,16.549877730408618,01_0.02_0.05,02_ge_0.45
153,152,5.000000056978188,6.612801833971525,297.2396381512558,32.75915073045187,0.6808477404601962,0.0017675839542944482,mid,up,front_left,False,False,shared_miss,2.5561482906341553,2.5490901470184326,0.03333333333333333,0.03333333333333333,17.220190770656053,16.474680338436233,01_0.02_0.05,02_ge_0.45
154,153,4.999999880756467,7.371504124575556,55.22525019872002,-19.904077263735687,-0.2548757794917048,-0.5817938752007973,mid,level,front_right,False,False,shared_miss,1.8606898784637451,1.8634593486785889,0.03,0.03166666666666667,18.48065933366549,17.66490545804569,01_0.02_0.05,02_ge_0.45
155,154,5.000000130010953,6.2360395853076245,76.56915833744907,4.201956236590497,0.793185418597096,-0.22316272575302265,edge,level,front_right,False,False,shared_miss,3.119903087615967,3.121436834335327,0.05333333333333334,0.04666666666666667,15.020830511683503,14.60597562342012,02_0.05_0.10,02_ge_0.45
156,155,5.000000191174533,7.2051989861187575,273.391283927663,-54.10257050854716,-0.3666230110274129,0.5432524087592016,mid,down,front_left,False,False,shared_miss,2.0127177238464355,2.010749340057373,0.0407725321888412,0.04477611940298507,13.816323031650718,12.7464844875553,01_0.02_0.05,02_ge_0.45
157,156,4.999999974641112,7.651063300072101,195.22232800412587,66.16449869963202,0.021452152953702255,-0.5277283847990288,mid,up,rear_left,False,False,shared_miss,1.789765477180481,1.7880185842514038,0.05333333333333334,0.041666666666666664,7.064124128383866,6.988800275372761,02_0.05_0.10,02_ge_0.45
158,157,4.999999853895006,7.1081953402083515,178.28896385676452,-12.530821506992112,-0.5055456601534394,0.18237681175853873,mid,level,rear_right,False,False,shared_miss,2.2787482738494873,2.277977466583252,0.04833333333333333,0.045,16.55875037747786,15.687059101564133,01_0.02_0.05,02_ge_0.45
159,158,5.000000015835133,7.629670158819608,114.36490394675168,39.62493186952638,-0.18519690299364588,0.4420440545842215,mid,up,rear_right,False,False,shared_miss,0.7667832970619202,0.8833979964256287,0.028333333333333332,0.04833333333333333,16.322285601294666,9.799894849033768,01_0.02_0.05,02_ge_0.45
160,159,4.999999860500156,6.25378936107224,232.43153665331144,-29.715009737704317,0.6661430585089964,-0.7602665946988649,edge,level,rear_left,False,False,shared_miss,3.085291624069214,3.088000535964966,0.038397328881469114,0.03333333333333333,17.497184955041813,17.265086325227536,01_0.02_0.05,02_ge_0.45
161,160,5.000000036019752,6.068671745997973,334.6140291222242,20.986603544490418,-0.7423699683985917,0.7483146291409735,edge,level,front_left,False,False,shared_miss,3.129119873046875,3.148861885070801,0.05,0.03833333333333333,15.783923561936875,14.997484146708482,02_0.05_0.10,02_ge_0.45
162,161,4.999999958775204,7.443583565068774,36.43615757406891,-31.578345879714217,0.31990923986163083,-0.3977990995494303,mid,down,front_right,False,False,shared_miss,1.8230115175247192,1.823639988899231,0.03833333333333333,0.035,18.261594628333764,17.83627879205225,01_0.02_0.05,02_ge_0.45
163,162,5.000000015305243,7.384022203132848,25.91683262043044,14.82120757698764,-0.4131685401695426,0.09630204588435158,mid,level,front_right,False,False,shared_miss,1.905730128288269,1.9040777683258057,0.03833333333333333,0.03666666666666667,17.853008005551022,16.84521909483868,01_0.02_0.05,02_ge_0.45
164,163,5.000000162015055,5.74883489705352,324.0837191411535,-37.78867288975591,0.8870452010626785,-0.6700667703890764,edge,down,front_left,False,False,shared_miss,3.4749128818511963,3.4762964248657227,0.0387858347386172,0.035,17.14702965380861,16.84832456657313,01_0.02_0.05,02_ge_0.45
165,164,5.00000002251235,6.7756788867172455,245.82933371683924,46.46652961375147,-0.513310393741599,0.6258184273101642,mid,up,rear_left,False,False,shared_miss,2.048434257507324,2.143545627593994,0.06,0.058333333333333334,13.706417068102814,10.989349088675585,02_0.05_0.10,02_ge_0.45
166,165,4.999999978740476,7.952642183288414,127.72974191538296,-23.04528641490177,0.09784268042419617,-0.08436046036043413,center,level,rear_right,False,False,shared_miss,0.55685955286026,0.5582001805305481,0.04833333333333333,0.045,17.567785705215783,17.176731106316367,01_0.02_0.05,02_ge_0.45
167,166,5.000000071437058,6.879399035414099,164.9679578464502,70.27239490940696,0.5649945700092437,-0.3151170722078578,mid,up,rear_right,False,False,shared_miss,2.633533239364624,2.6346607208251953,0.06166666666666667,0.018333333333333333,11.053586928768258,8.1510549058234,02_0.05_0.10,02_ge_0.45
168,167,4.9999999678075255,7.061241823539529,181.868362476796,-10.203100797800813,-0.14550068639557748,0.8872332673588896,edge,level,rear_left,False,False,shared_miss,2.131756544113159,2.1292054653167725,0.013333333333333334,0.018333333333333333,16.81023382143412,14.137422121304944,00_lt_0.02,02_ge_0.45
169,168,5.0000001620847145,7.012503822858505,283.9656533228635,1.8065910111544732,0.2502923916155523,-0.8464439139734176,edge,level,front_left,False,False,shared_miss,2.187258005142212,2.206538438796997,0.03,0.03333333333333333,17.55884807900034,15.593817626224693,01_0.02_0.05,02_ge_0.45
170,169,5.000000069106459,6.407139259080594,87.13254041608694,-56.5918650934021,-0.7273919908742251,0.2996029643339031,edge,down,front_right,False,False,shared_miss,2.9550998210906982,2.954746723175049,0.033936651583710405,0.03547671840354767,13.367310751512733,12.766494273195917,01_0.02_0.05,02_ge_0.45
171,170,4.9999999665510115,6.994607003990442,62.943092578267425,34.31978906609266,0.3621976630173185,0.7285949887627927,edge,up,front_right,False,False,shared_miss,1.5312516689300537,1.5544627904891968,0.015,0.03666666666666667,17.79171013575115,13.476605924408073,00_lt_0.02,02_ge_0.45
172,171,7.999999528500447,0.4918175102161643,288.5559280324155,-57.02071834739853,-0.11228115780669913,-0.25066500898582256,center,down,front_left,False,False,shared_miss,2.1724884510040283,1.6298099756240845,0.05333333333333334,0.06,15.356398457618534,13.600675413943021,02_0.05_0.10,02_ge_0.45
173,172,8.000000074685182,0.47815484088623833,2.2831087823478717,23.927983864337076,0.07205360087519284,0.5145918037204811,mid,level,front_right,False,False,shared_miss,7.967912673950195,2.92303204536438,0.06,0.041666666666666664,3.3497275585355863,6.347861662550476,02_0.05_0.10,02_ge_0.45
174,173,8.000000043225468,0.38266534439161015,133.6563683395499,-13.759490998957075,-0.7694478927189434,-0.5879238798247306,edge,level,rear_right,False,False,shared_miss,1.612131118774414,1.152169108390808,0.08333333333333333,0.08666666666666667,9.509277612406901,10.258910805341984,02_0.05_0.10,01_0.35_0.45
175,174,8.000000219051785,0.39587101786698164,207.63486379390505,33.67985428575364,0.7359155560288135,0.4013442154777071,edge,up,rear_left,False,False,shared_miss,7.98061990737915,6.47772216796875,0.065,0.041666666666666664,6.070004627899673,6.619036686007098,02_0.05_0.10,01_0.35_0.45
176,175,8.000000201434665,0.4632165185210522,249.76019028725386,-29.237224293583452,0.40568173823104364,0.04046267400825091,mid,level,rear_left,False,False,shared_miss,2.1480753421783447,1.636155605316162,0.1,0.09333333333333334,8.252516675395311,10.30869085201109,03_ge_0.10,02_ge_0.45
177,176,7.99999989072345,0.42489176752275265,176.08244539048354,52.8748702914701,-0.4250893613713229,-0.782471571068903,edge,up,rear_right,False,False,shared_miss,7.988566875457764,6.549689769744873,0.08833333333333333,0.07666666666666666,8.086211603160761,7.783813010741912,02_0.05_0.10,01_0.35_0.45
178,177,7.999999843013476,0.390424957120586,50.10903389069396,-36.19143054841132,0.6408549709452684,0.8295497357432126,edge,down,front_right,False,False,shared_miss,2.700900077819824,2.9289844036102295,0.10166666666666667,0.09166666666666666,6.156566732028521,8.52138040371428,03_ge_0.10,01_0.35_0.45
179,178,8.000000013748434,0.41359847381296255,336.1799705733156,8.591755454251254,-0.6671912363721128,-0.22113110947120554,mid,level,front_left,False,False,shared_miss,2.327226400375366,2.536216974258423,0.145,0.056666666666666664,3.554483058948773,9.480061003164643,03_ge_0.10,01_0.35_0.45
180,179,8.000000248770814,0.4103596169511121,352.15893835173705,-5.222362947173084,0.47795540326991887,-0.8766350723957947,edge,level,front_left,False,False,shared_miss,1.0520843267440796,0.6316357851028442,0.11166666666666666,0.105,7.655574254161708,9.474028039985765,03_ge_0.10,01_0.35_0.45
181,180,8.000000041836032,0.4468515429260262,76.99879869510721,40.52698780005059,-0.49390921749098143,0.15569245989389544,mid,up,front_right,False,False,shared_miss,7.981969833374023,6.186197280883789,0.07333333333333333,0.05,6.277160183266585,6.740653512265927,02_0.05_0.10,01_0.35_0.45
182,181,8.000000063954197,0.486129484109776,146.72214102064072,-81.87814482521601,0.23509131530618788,-0.08850935994436387,center,down,rear_right,False,False,shared_miss,3.346775770187378,2.7820725440979004,0.05,0.07,16.176589114293552,12.407153031355996,02_0.05_0.10,02_ge_0.45
183,182,7.999999936042492,0.44932228611509406,231.98907599971227,17.381919162614132,-0.25774027409587313,0.718049163298784,edge,level,rear_left,False,False,shared_miss,5.569676399230957,2.5903823375701904,0.065,0.03666666666666667,3.4766579496865972,6.09035173235533,02_0.05_0.10,01_0.35_0.45
184,183,8.000000033019916,0.37054871138527684,189.5244633567738,-47.425581040152444,-0.8275931513530923,0.6383626328428267,edge,down,rear_left,False,False,shared_miss,4.411749839782715,4.180336952209473,0.09333333333333334,0.085,7.449153827809214,8.504246316022837,02_0.05_0.10,01_0.35_0.45
185,184,8.00000027659945,0.3876538985699497,104.63516253681944,3.0370412156263837,0.7907096540102402,-0.33936204352378824,edge,level,rear_right,False,False,shared_miss,0.9822853207588196,1.885136365890503,0.13666666666666666,0.06,4.108024401260119,9.35663826456007,03_ge_0.10,01_0.35_0.45
186,185,7.999999920569337,0.4863603327160425,29.512166847996156,-19.784797210667392,-0.16273565925511269,0.30195536788022936,center,level,front_right,False,False,shared_miss,0.8477838635444641,0.6974622011184692,0.09833333333333333,0.105,9.279412864686334,9.124694995540425,02_0.05_0.10,02_ge_0.45
187,186,7.9999999173235565,0.4797671047386557,304.1957777735442,64.83481204019223,0.1327806634801272,-0.453296179844937,mid,up,front_left,False,False,shared_miss,7.988183975219727,7.988080024719238,0.08666666666666667,0.07833333333333334,7.058715702407221,7.983153608881023,02_0.05_0.10,02_ge_0.45
188,187,7.999999941038185,0.40303669054532953,303.50048378823595,-15.3776905096992,-0.5186943200689993,0.8999990274486378,edge,level,front_left,False,False,shared_miss,1.128989577293396,1.0212618112564087,0.15,0.03166666666666667,3.284548069844907,8.299893298880386,03_ge_0.10,01_0.35_0.45
189,188,8.000000043416385,0.43967716556963676,38.66749718977509,71.63589085911696,0.5344425260771697,-0.15090241202408258,mid,up,front_right,False,False,shared_miss,7.988813877105713,7.988802909851074,0.08666666666666667,0.07333333333333333,7.871195077441193,7.833197873478605,02_0.05_0.10,01_0.35_0.45
190,189,8.00000002164818,0.47740373034687006,98.32740691052082,-41.53727436611296,-0.304642257957394,0.11085887276766998,center,down,rear_right,False,False,shared_miss,2.0940535068511963,1.65531325340271,0.08666666666666667,0.08666666666666667,11.401557417034969,10.788230584157843,02_0.05_0.10,02_ge_0.45
191,190,7.999999968030423,0.44256556698838456,193.04260360149377,5.5673068651342055,0.32752431931589476,-0.712295845224314,edge,level,rear_left,False,False,shared_miss,1.1746755838394165,1.7466973066329956,0.13,0.07,4.510778599555559,9.552129654375033,03_ge_0.10,01_0.35_0.45
192,191,7.999999797359707,0.35928145970905434,241.14938173167639,-65.08204133600286,0.896909560391681,-0.6299743785903362,edge,down,rear_left,False,False,shared_miss,5.5422139167785645,5.1693434715271,0.058333333333333334,0.07,13.539929729553227,9.527812340350055,02_0.05_0.10,01_0.35_0.45
193,192,7.999999925832811,0.37453221260296915,146.02082508296164,20.403687333072817,-0.8597927027854523,0.35907304553600133,edge,level,rear_right,False,False,shared_miss,5.771474361419678,4.9388203620910645,0.05333333333333334,0.043333333333333335,5.35619285510492,6.848082029817339,02_0.05_0.10,01_0.35_0.45
194,193,7.999999865964098,0.48326931659848016,80.52157567371188,-0.45539024405812545,0.2046138929390511,-0.2927688841401991,center,level,front_right,True,False,ivbs_only,0.49984031915664673,1.3917902708053589,0.14210526315789473,0.07333333333333333,2.918026093823588,9.27928664706412,03_ge_0.10,02_ge_0.45
195,194,8.000000078360152,0.4756680404100129,345.8448307458438,44.39919454710895,-0.1748646017990148,0.4722674925103752,mid,up,front_left,False,False,shared_miss,7.980790615081787,6.93808126449585,0.07,0.04833333333333333,6.115022381781423,6.054370491299499,02_0.05_0.10,02_ge_0.45
196,195,7.9999998976045665,0.4951844992950485,315.7692027836297,-30.631766918655146,0.04056038969425032,0.23172468789901843,center,down,front_left,True,True,shared_catch,0.4764021039009094,0.47299543023109436,0.14772727272727273,0.14714714714714713,1.8070293853277526,2.4751229154218497,03_ge_0.10,02_ge_0.45
197,196,7.999999829127889,0.4785977434434052,62.059866640653965,11.601329299204092,-9.979690412392695e-05,-0.5237474011757843,mid,level,front_right,False,False,shared_miss,2.8597910404205322,2.52023983001709,0.10166666666666667,0.06166666666666667,3.6337061274497953,9.853814034714926,03_ge_0.10,02_ge_0.45
198,197,7.999999788326989,0.3909840355541411,161.30886386394502,-24.04250391841501,0.7264842414257798,0.5681888403567228,edge,level,rear_right,False,False,shared_miss,1.310494065284729,1.5472947359085083,0.10833333333333334,0.06833333333333333,4.591230046728329,8.695284923768007,03_ge_0.10,01_0.35_0.45
199,198,8.000000005829964,0.4033787673159081,267.32349011514924,58.10435050443499,-0.693157421950928,-0.40975651851996003,mid,up,rear_left,False,False,shared_miss,7.989124298095703,7.989060401916504,0.085,0.06666666666666667,7.969849045012295,7.668933805323669,02_0.05_0.10,01_0.35_0.45
200,199,7.999999905936579,0.46991815279232785,219.58072327721626,-9.363290910497186,-0.362512580408533,-0.046239978769564045,mid,level,rear_left,False,False,shared_miss,1.017598271369934,0.9195117354393005,0.11333333333333333,0.10333333333333333,7.066882494567881,8.839561763900127,03_ge_0.10,02_ge_0.45
201,200,7.999999919817249,0.4322102363389178,113.25160770514843,36.618133236695506,0.3817145480514543,0.7600980839897807,edge,up,rear_right,False,False,shared_miss,7.978611469268799,6.206945419311523,0.056666666666666664,0.03333333333333333,5.3954922496621185,6.075326229955014,02_0.05_0.10,01_0.35_0.45
202,201,8.000000013463552,0.4006873595442064,19.841777531468253,-49.796853395589615,-0.5701929303535077,-0.834308892318669,edge,down,front_right,False,False,shared_miss,4.3486433029174805,3.6413605213165283,0.05,0.058333333333333334,14.421403186054873,11.661770331034777,02_0.05_0.10,01_0.35_0.45
